DataSource,Latitude,Longitude,Lake,Region,Year,Month,Day,DOC_mgL,Fish_Species,SampleID,Length_mm,d13C,d15N,C.N,Av_pelagic_d13C,Av_pelagic_d15N,Av_benthic_d13C,Av_benthic_d15N,d13Ccorr.lipids,Pelagic diet proportion,Trophic position
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Northern pike,19302,597,-29.18,9.5,3.17,-33.31444444,3.957777778,-30.925,2.269,-28.8,0,4.6
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Northern pike,19309,590,-29.72,9.31,3.06,-33.31444444,3.957777778,-30.925,2.269,-29.6,0,4.3
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2018,6,26,14.2,Northern pike,19641,573,-30.09,9.18,3.13,-33.31444444,3.957777778,-30.925,2.269,-29.8,0,4.3
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Northern pike,19308,565,-28.83,10.47,3.09,-33.31444444,3.957777778,-30.925,2.269,-28.6,0,4.9
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2018,6,26,14.2,Northern pike,19644,565,-29.52,9.62,3.18,-33.31444444,3.957777778,-30.925,2.269,-29.1,0,4.5
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Northern pike,19310,563,-29.4,9.73,2.97,-33.31444444,3.957777778,-30.925,2.269,-29.5,0,4.5
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Northern pike,19305,544,-28.88,10.06,3.12,-33.31444444,3.957777778,-30.925,2.269,-28.6,0,4.8
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Northern pike,19304,535,-29.4,9.32,3.09,-33.31444444,3.957777778,-30.925,2.269,-29.2,0,4.4
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Northern pike,19301,515,-29.34,9.39,3.11,-33.31444444,3.957777778,-30.925,2.269,-29.1,0,4.5
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2018,6,26,14.2,Northern pike,19638,427,-29.75,9.88,3.15,-33.31444444,3.957777778,-30.925,2.269,-29.4,0,4.6
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2018,6,26,14.2,Northern pike,19637,388,-29.27,9.44,3.05,-33.31444444,3.957777778,-30.925,2.269,-29.2,0,4.5
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19322,752,-28.78,11.69,2.84,-33.31444444,3.957777778,-30.925,2.269,-29.2,0,5.1
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19318,737,-28.3,11.28,2.82,-33.31444444,3.957777778,-30.925,2.269,-28.8,0,5.1
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19320,588,-29.19,10.44,2.8,-33.31444444,3.957777778,-30.925,2.269,-29.7,0,4.7
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19317,571,-29.22,9.93,2.82,-33.31444444,3.957777778,-30.925,2.269,-29.7,0,4.5
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19323,513,-29.41,9.72,2.81,-33.31444444,3.957777778,-30.925,2.269,-29.9,0,4.4
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19316,510,-28.46,11.44,2.82,-33.31444444,3.957777778,-30.925,2.269,-28.9,0,5.1
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19321,424,-29.79,9.3,2.81,-33.31444444,3.957777778,-30.925,2.269,-30.3,0,4.2
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19324,420,-29.58,9.51,2.8,-33.31444444,3.957777778,-30.925,2.269,-30.1,0,4.3
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19319,345,-29.76,9.56,2.85,-33.31444444,3.957777778,-30.925,2.269,-30.1,0,4.3
Johnston,49.41,-80.54,Little Abitibi,N.Ontario,2017,7,4,13.6,Walleye,19325,301,-29.69,9.64,2.84,-33.31444444,3.957777778,-30.925,2.269,-30.1,0,4.3
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9598,730,-27.69,11.32,3.15,-33.13333333,5.396666667,-28.33,2.985,-27.4,0,4.6
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9594,698,-27.08,11.97,3.14,-33.13333333,5.396666667,-28.33,2.985,-26.8,0,4.9
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9591,660,-27.48,11.75,3.14,-33.13333333,5.396666667,-28.33,2.985,-27.2,0,4.7
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9596,620,-27.4,11.58,3.14,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,4.7
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9599,568,-27.28,11.17,3.11,-33.13333333,5.396666667,-28.33,2.985,-27,0,4.6
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9592,520,-27.53,10.86,3.21,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,4.5
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9590,511,-27.59,11,3.15,-33.13333333,5.396666667,-28.33,2.985,-27.3,0,4.5
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9597,467,-26.9,11.02,3.16,-33.13333333,5.396666667,-28.33,2.985,-26.5,0,4.6
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9595,429,-27.88,10.36,3.14,-33.13333333,5.396666667,-28.33,2.985,-27.6,0,4.3
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Northern pike,9593,417,-26.97,10.08,3.18,-33.13333333,5.396666667,-28.33,2.985,-26.6,0,4.3
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9608,531,-27.42,11.61,3.17,-33.13333333,5.396666667,-28.33,2.985,-27,0,4.7
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9612,523,-27.23,11.51,3.14,-33.13333333,5.396666667,-28.33,2.985,-26.9,0,4.7
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9614,465,-26.59,10.06,3.19,-33.13333333,5.396666667,-28.33,2.985,-26.2,0,4.4
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9609,460,-28.42,11.32,3.19,-33.13333333,5.396666667,-28.33,2.985,-28,0,4.5
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9610,440,-27.42,10.93,3.15,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,4.5
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9615,425,-27.8,10.55,3.16,-33.13333333,5.396666667,-28.33,2.985,-27.4,0,4.4
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9616,405,-28,10.95,3.16,-33.13333333,5.396666667,-28.33,2.985,-27.6,0,4.4
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9607,391,-28.31,11.33,3.22,-33.13333333,5.396666667,-28.33,2.985,-27.8,0,4.5
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9611,375,-27.95,11.06,3.19,-33.13333333,5.396666667,-28.33,2.985,-27.5,0,4.5
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Walleye,9613,362,-28.06,10.64,3.21,-33.13333333,5.396666667,-28.33,2.985,-27.6,0,4.4
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10785,267.01,-28.09,9.01,3.11,-33.13333333,5.396666667,-28.33,2.985,-27.8,0,3.9
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10784,237.67,-26.49,8.91,3.15,-33.13333333,5.396666667,-28.33,2.985,-26.2,0,4.1
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10776,227.19,-27.42,9.27,3.12,-33.13333333,5.396666667,-28.33,2.985,-27.2,0,4
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10780,223,-27.37,8.85,3.12,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,3.9
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10779,204.13,-27.42,9.64,3.14,-33.13333333,5.396666667,-28.33,2.985,-27.1,0,4.1
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10782,193.65,-26.56,8.54,3.14,-33.13333333,5.396666667,-28.33,2.985,-26.2,0,3.9
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10777,152.78,-27.52,8.63,3.13,-33.13333333,5.396666667,-28.33,2.985,-27.2,0,3.8
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10778,147.54,-27.04,9.93,3.19,-33.13333333,5.396666667,-28.33,2.985,-26.6,0,4.3
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10781,146.49,-27.16,9.45,3.15,-33.13333333,5.396666667,-28.33,2.985,-26.8,0,4.1
Johnston,52.45,-89.41,Wigwascence,N.Ontario,2012,NA,NA,12.9,Yellow perch,10783,141.25,-27.78,8.78,3.11,-33.13333333,5.396666667,-28.33,2.985,-27.5,0,3.8
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,18,13.2,Northern pike,14729,712,-28.75,11.6,3.18,-33.41,4.76,-28.076,3.416,-28.3,0.04,4.4
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,18,13.2,Northern pike,14730,576,-28.41,11.06,3.18,-33.41,4.76,-28.076,3.416,-28,0,4.3
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,18,13.2,Northern pike,14735,555,-29.36,12.58,3.21,-33.41,4.76,-28.076,3.416,-28.9,0.15,4.6
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,18,13.2,Northern pike,14728,528,-29.39,11.15,3.2,-33.41,4.76,-28.076,3.416,-28.9,0.15,4.2
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,18,13.2,Northern pike,14731,500,-29.23,11.26,3.28,-33.41,4.76,-28.076,3.416,-28.6,0.1,4.3
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,18,13.2,Northern pike,14736,490,-29.52,12.26,3.15,-33.41,4.76,-28.076,3.416,-29.2,0.21,4.5
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,18,13.2,Northern pike,14732,456,-29,11.02,3.25,-33.41,4.76,-28.076,3.416,-28.5,0.08,4.2
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,18,13.2,Northern pike,14733,436,-29.63,11.19,3.22,-33.41,4.76,-28.076,3.416,-29.1,0.19,4.2
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Northern pike,14727,315,-30.15,10.36,3.21,-33.41,4.76,-28.076,3.416,-29.7,0.3,3.9
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,18,13.2,Northern pike,14734,284,-30.31,10,3.19,-33.41,4.76,-28.076,3.416,-29.9,0.34,3.8
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Northern pike,15961,139,-29.78,9.34,3.17,-33.41,4.76,-28.076,3.416,-29.4,0.25,3.6
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Northern pike,15960,122,-31.2,6.38,3.17,-33.41,4.76,-28.076,3.416,-30.8,0.51,2.7
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14747,566,-29.69,11.18,3.23,-33.41,4.76,-28.076,3.416,-29.2,0.21,4.2
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14754,560,-29.72,11.18,3.18,-33.41,4.76,-28.076,3.416,-29.3,0.23,4.2
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14751,533,-29.77,11.57,3.25,-33.41,4.76,-28.076,3.416,-29.2,0.21,4.3
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14755,492,-29.71,11.2,3.09,-33.41,4.76,-28.076,3.416,-29.5,0.27,4.2
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14750,480,-30.04,11.7,3.22,-33.41,4.76,-28.076,3.416,-29.6,0.29,4.3
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14749,476,-29.96,10.96,3.31,-33.41,4.76,-28.076,3.416,-29.3,0.23,4.1
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14756,429,-29.87,11.14,3.25,-33.41,4.76,-28.076,3.416,-29.3,0.23,4.2
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14748,420,-29.42,11.52,3.19,-33.41,4.76,-28.076,3.416,-29,0.17,4.3
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14752,350,-30.31,10.42,3.12,-33.41,4.76,-28.076,3.416,-30,0.36,3.9
Johnston,51.83,-88.96,Trading,N.Ontario,2015,9,17,13.2,Walleye,14753,327,-28.54,11.11,3.18,-33.41,4.76,-28.076,3.416,-28.1,0,4.3
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Walleye,15963,225,-31,9.88,3.19,-33.41,4.76,-28.076,3.416,-30.6,0.47,3.7
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Walleye,15962,182,-31.05,10.03,3.25,-33.41,4.76,-28.076,3.416,-30.5,0.45,3.8
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Yellow perch,18457,156,-30.06,10.35,3.24,-33.41,4.76,-28.076,3.416,-29.5,0.27,3.9
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Yellow perch,18464,116,-29.13,8.92,3.3,-33.41,4.76,-28.076,3.416,-28.5,0.08,3.6
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Yellow perch,18465,101,-29.73,8.45,3.25,-33.41,4.76,-28.076,3.416,-29.2,0.21,3.4
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Yellow perch,18466,86,-30.38,8.77,3.46,-33.41,4.76,-28.076,3.416,-29.4,0.25,3.5
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Yellow perch,18458,74,-32.01,8.14,3.48,-33.41,4.76,-28.076,3.416,-31,0.55,3.2
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Yellow perch,18459,73,-32.29,8.3,3.52,-33.41,4.76,-28.076,3.416,-31.2,0.59,3.2
Johnston,51.83,-88.96,Trading,N.Ontario,2015,NA,NA,13.2,Yellow perch,18462,73,-32.56,8.25,3.66,-33.41,4.76,-28.076,3.416,-31.3,0.6,3.2
